,TRD_NO,REQ_DD,CP_CD,CP_NM,GODS_NM,PAYR_SEQ,MPHN_NO,COMMC_CLF,AC_PAY_AMT,NPAY_YN,PAY_MTHD_CD,MM_LMT_AMT,REMD_LMT_AMT,ARS_AUTHTI_YN,PAYR_IP,SUB_IP_A,SUB_IP_B,SUB_IP_C,SUB_IP_D,FGPT,AGE,GNDR,FOREI_YN,SMS_RE_SND_CNT,AUTHTI_CLF_FLG,ACUM_RCPT_AMT,PAY_YM,SVC_CLF_NM,CP_M_CLF_NM,CP_S_CLF_NM,NPAY_AMT_24M,MAX_NPAY_CNT_24M,TRD_CNT_6M,REAL_TRD_CNT_6M,NIGHT_TRD_RT_6M,AVG_AMT_6M,MAX_LMT_3M_RT,NPAY_CNT_24M,NPAY_CNT_12MNTS,NPAY_AMT_60M,target
7237801,zanCtIwoa+leBrqkt428aY6KpkXx0R2k+VfdgY6vhfA=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,303650,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237802,6Cyl8YZ4ad4pe9oUHHOZDHg5gCjVCosCEQWFhbu0voI=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,323670,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237803,7YnAG5C37af7N1AH4y7MrO3O9oU+Fh5amSrtJA3/S9c=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,78040,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237804,m2QUld+JHylrHompwzUaOLZfwVa3vRFXl6SJdUyCxUo=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,28760,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237805,BRMYX35ot1PTIoDaWS6Wf+yyFDcCiN9NQE0bB+AC0Xo=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,304420,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237806,OkDz+FsUYWm26YFGDtLXZZpjzBH5Yb6ajF5DqcMTOPw=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,412220,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237807,yBBNLsFwRdNmYS4w1/L48I08Cuut5+cCmAsngNupza0=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,191230,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237808,UlWQpmZWi+Xcn9shS7BJvlHCGGWY8s5UbEI0VOwkoRU=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,495380,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237809,CQ4F/GgEoREnMuKQYMpNcacFH3E5YsZuFyC+SowPg4M=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,482290,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237810,hHPp43tbBJp4qxAaqBG/n1SQBSXa4Yny+YXtzLfHW/Y=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,478440,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237811,CZxNdi1aWDuUCsOh0ZXNVlBGnVkDjqpXKPz/uR5GOvc=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,469200,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237812,VYTLRhFNX+FinYaIHgW5K3eTBcLvrFB7whUX0csZ1hQ=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,389890,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237813,kMZKV3RTInCzhxXeTe0L0S593VRHojquVqagGyrjyvM=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,433010,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237814,6WsnEBhfPNkTg5uSmMmdmGF/zTJTRcstFKguNihbr7c=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,484600,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237815,n0mgm9jVYnt7tGmfZRm04VsabOnQkRoFPJVnZNiYYTg=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,436090,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237816,mPliiOj8+Sa3/brZl3KcTbdQTKmSqRQWSlECpDfyy9o=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,431470,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237817,d8GPIEcmA/8BDGgHP1m13iuyfuUWQC2mJyxojAP1kD4=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,493070,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237818,73bs0xs3clorRG8thh/ElWiFhlo+uYNjIXmcLglPPAI=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,366790,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237819,/3RD7l3d4Mucn81BUtt/Zy1+LPhfwOaWT0duD2UOWBE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,489220,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237820,VITwwlXb+d8h6cfSSfh9GISBfNgLt99VldAKBlonXKs=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,486910,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237821,qryLW6Calx+4NwVGTKenZUj4zNE3+DsPsNscNHwuv8Q=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,479980,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237822,PR32ujjYiDTL5zcN6ebSFV32pQy/KKg8Dj3mKNpUwwQ=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,410680,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237823,Mn2BzzbMVKPs+XYg3vPFr3AtvfsuCVNGAo88oaz5ReE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,244360,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237824,j3v14PI0BApbJdn8dXmMBTjWwtWghIIIMRv2WQGarmM=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,429930,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237825,T88LQQCE5jOgaZmteSzc93L1T3F9sQAXtk0wEohuN1o=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,466120,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237826,i28vu23R6V9x+9LK9hAlgZ4YFSCh0jTh8qsm20dzqLE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,463810,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237827,0AoDsdFb2L4GHvgjdxe1q3ESyjlKW9Eg4Q6paPweis4=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,424540,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237828,Uwz88TmdwisO/Crq85nTfL5kXSLnls9SnioUADPMDqY=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,448410,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
